Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail, UpperBound, LowerBound, BasePeriod, Source,FootNote,Nature,Units,[Location],[Reporting Type]
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","422","Lebanon","2017","100","2017","","","","World Bank","","M","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2000","13.60089","2000","","","","World Bank","","C","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2000","4.25876","2000","","","","World Bank","","C","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2000","1.98884","2000","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2001","0.19208","2001","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2001","17.61189","2001","","","","World Bank","","M","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2001","3.68772","2001","","","","World Bank","","M","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2002","5.4102","2002","","","","World Bank","","M","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2002","20.77801","2002","","","","World Bank","","M","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2002","1.42382","2002","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2003","2.60115","2003","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2003","23.94921","2003","","","","World Bank","","M","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2003","7.11348","2003","","","","World Bank","","M","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2004","6.8","2004","","","","World Bank","","C","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2004","26.2","2004","","","","World Bank","","C","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2004","1.42698","2004","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2005","4.75697","2005","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2005","30.32587","2005","","","","World Bank","","M","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2005","10.4458","2005","","","","World Bank","","M","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2006","9.7","2006","","","","World Bank","","C","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2006","33.5341","2006","","","","World Bank","","M","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2006","2.65292","2006","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2007","36.75549","2007","","","","World Bank","","M","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2007","6.71968","2007","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2007","13.71922","2007","","","","World Bank","","M","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2008","15.36661","2008","","","","World Bank","","M","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2008","7.67756","2008","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2008","39.98996","2008","","","","World Bank","","M","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2009","43.2","2009","","","","World Bank","","C","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2009","8.59291","2009","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2009","17","2009","","","","World Bank","","C","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2010","20.82272","2010","","","","World Bank","","M","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2010","8.91753","2010","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2010","56.92619","2010","","","","World Bank","","M","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2011","58.47294","2011","","","","World Bank","","M","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2011","10.87125","2011","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2011","22.91923","2011","","","","World Bank","","M","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2012","24.82303","2012","","","","World Bank","","M","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2012","12.73792","2012","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2012","59.75439","2012","","","","World Bank","","M","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2013","60.66198","2013","","","","World Bank","","M","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2013","14.35319","2013","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2013","26.44024","2013","","","","World Bank","","M","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2014","61.5","2014","","","","World Bank","","C","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2014","27.8","2014","","","","World Bank","","C","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2014","15.64841","2014","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2015","62.99225","2015","","","","World Bank","","M","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2015","17.81213","2015","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2015","29.96919","2015","","","","World Bank","","M","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2016","31.8713","2016","","","","World Bank","","M","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2016","18.94988","2016","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2016","66.25163","2016","","","","World Bank","","M","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2017","69.55673","2017","","","","World Bank","","M","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2017","19.98433","2017","","","","World Bank","","M","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","426","Lesotho","2017","33.73076","2017","","","","World Bank","","M","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2000","100","2000","","","","World Bank","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2000","100","2000","","","","World Bank","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2000","100","2000","","","","World Bank","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2001","100","2001","","","","World Bank","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2001","100","2001","","","","World Bank","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2001","100","2001","","","","World Bank","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2002","100","2002","","","","World Bank","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2002","100","2002","","","","World Bank","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2002","100","2002","","","","World Bank","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2003","100","2003","","","","World Bank","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2003","100","2003","","","","World Bank","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2003","100","2003","","","","World Bank","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2004","100","2004","","","","World Bank","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2004","100","2004","","","","World Bank","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2004","100","2004","","","","World Bank","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2005","100","2005","","","","World Bank","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2005","100","2005","","","","World Bank","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2005","100","2005","","","","World Bank","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","428","Latvia","2006","100","2006","","","","World Bank","","E","PERCENT","ALLAREA","G"
